timestamp,scrape_time_utc,source,event,tourney_level,tourney_name,bucket_index,match_index,player1_raw,player2_raw,player1_normalized,player2_normalized,match_time,match_time_raw,is_live,player1_odds_american,player2_odds_american,player1_odds_decimal,player2_odds_decimal,player1_implied_prob,player2_implied_prob,spread_handicap,spread_odds_p1,spread_odds_p2,total_games,total_odds_over,total_odds_under,has_win,has_spread,has_total,is_bettable_row,row_key
2026-07-13 22:24:56,2026-07-13 22:24:56,bovada,ATP - Gstaad (9),ATP,Gstaad,1,1,Juan Manuel Cerundolo,Zdenek Kolar,juan manuel cerundolo,zdenek kolar,7/14/26 8:30 AM,7/14/26 8:30 AM,False,-375,+290,1.2666666666666666,3.9,0.7894736842105263,0.25641025641025644,-4.0,(-130),(EVEN),21.0,(-120),(-110),True,True,True,True,ATP - Gstaad (9)|juan manuel cerundolo|zdenek kolar|7/14/26 8:30 AM|-375|+290
2026-07-13 22:24:57,2026-07-13 22:24:57,bovada,ATP - Gstaad (9),ATP,Gstaad,1,2,Pedro Martinez,Yannick Hanfmann,pedro martinez,yannick hanfmann,7/14/26 8:30 AM,7/14/26 8:30 AM,False,+275,-350,3.75,1.2857142857142856,0.26666666666666666,0.7777777777777779,+3.5,(EVEN),(-130),22.0,(-120),(-110),True,True,True,True,ATP - Gstaad (9)|pedro martinez|yannick hanfmann|7/14/26 8:30 AM|+275|-350
2026-07-13 22:24:57,2026-07-13 22:24:57,bovada,ATP - Gstaad (9),ATP,Gstaad,1,3,Jerome Kym,Dylan Dietrich,jerome kym,dylan dietrich,7/14/26 9:40 AM,7/14/26 9:40 AM,False,-175,+145,1.5714285714285714,2.45,0.6363636363636364,0.4081632653061224,-2.5,(-115),(-115),22.5,(-120),(-110),True,True,True,True,ATP - Gstaad (9)|dylan dietrich|jerome kym|7/14/26 9:40 AM|-175|+145
2026-07-13 22:24:57,2026-07-13 22:24:57,bovada,ATP - Gstaad (9),ATP,Gstaad,1,4,Federico Cina,Quentin Halys,federico cina,quentin halys,7/14/26 10:50 AM,7/14/26 10:50 AM,False,-105,-115,1.9523809523809523,1.8695652173913042,0.5121951219512195,0.5348837209302326,+0.5,(-115),(-115),23.0,(-110),(-120),True,True,True,True,ATP - Gstaad (9)|federico cina|quentin halys|7/14/26 10:50 AM|-105|-115
2026-07-13 22:24:57,2026-07-13 22:24:57,bovada,ATP - Gstaad (9),ATP,Gstaad,1,5,Alexandre Muller,Alexander Shevchenko,alexandre muller,alexander shevchenko,7/14/26 12:00 PM,7/14/26 12:00 PM,False,+150,-180,2.5,1.5555555555555556,0.4,0.6428571428571428,+2.5,(-115),(-115),22.5,(-115),(-115),True,True,True,True,ATP - Gstaad (9)|alexander shevchenko|alexandre muller|7/14/26 12:00 PM|+150|-180
2026-07-13 22:24:58,2026-07-13 22:24:58,bovada,ATP - Gstaad (9),ATP,Gstaad,1,6,Stefanos Tsitsipas,Ignacio Buse,stefanos tsitsipas,ignacio buse,7/14/26 1:00 PM,7/14/26 1:00 PM,False,+130,-155,2.3,1.6451612903225805,0.4347826086956522,0.607843137254902,+1.5,(-110),(-120),23.0,(-110),(-120),True,True,True,True,ATP - Gstaad (9)|ignacio buse|stefanos tsitsipas|7/14/26 1:00 PM|+130|-155
2026-07-13 22:24:58,2026-07-13 22:24:58,bovada,ATP - Gstaad (9),ATP,Gstaad,1,7,Jaime Faria,Stan Wawrinka,jaime faria,stan wawrinka,7/14/26 3:30 PM,7/14/26 3:30 PM,False,-220,+180,1.4545454545454546,2.8,0.6875,0.35714285714285715,-2.5,(-105),(-125),23.5,(-115),(-115),True,True,True,True,ATP - Gstaad (9)|jaime faria|stan wawrinka|7/14/26 3:30 PM|-220|+180
2026-07-13 22:24:58,2026-07-13 22:24:58,bovada,ATP - Gstaad (9),ATP,Gstaad,1,8,Arthur Rinderknech,Clement Tabur,arthur rinderknech,clement tabur,7/15/26 8:30 AM,7/15/26 8:30 AM,False,-200,+165,1.5,2.65,0.6666666666666666,0.37735849056603776,-2.5,(-125),(-105),22.5,(-115),(-115),True,True,True,True,ATP - Gstaad (9)|arthur rinderknech|clement tabur|7/15/26 8:30 AM|-200|+165
2026-07-13 22:24:58,2026-07-13 22:24:58,bovada,ATP - Gstaad (9),ATP,Gstaad,1,9,Raphael Collignon,Lorenzo Sonego,raphael collignon,lorenzo sonego,7/15/26 8:30 AM,7/15/26 8:30 AM,False,,,,,,,-3.5,(+105),(-135),22.5,(-110),(-120),False,True,True,True,ATP - Gstaad (9)|lorenzo sonego|raphael collignon|7/15/26 8:30 AM||
2026-07-13 22:25:02,2026-07-13 22:25:02,bovada,ATP - Bastad (11),ATP,Bastad,2,1,Nicolai Budkov Kjaer,Andrea Pellegrino,nicolai budkov kjaer,andrea pellegrino,7/14/26 9:00 AM,7/14/26 9:00 AM,False,EVEN,-120,2.0,1.8333333333333335,0.5,0.5454545454545454,+0.5,(-115),(-115),22.5,(-110),(-120),True,True,True,True,ATP - Bastad (11)|andrea pellegrino|nicolai budkov kjaer|7/14/26 9:00 AM|EVEN|-120
